Caller_ID,Dummy_Email,State,Days_in_Between,Test_variable,Outcome
12848438JXLOBLFB,0,1,200,1,0
54262922YVZFFTHH,1,0,200,0,0
46123647QYAIBWJD,0,0,200,0,0
94761747YOHUEVPQ,0,1,200,0,0
07017176OHMZCXGB,1,1,200,0,0
03942372RIBMXIKF,1,1,200,0,0
20036629BYGCQCMB,0,0,200,1,0
48287008YEQNKOTS,0,1,200,0,0
23056281TSRNCWUR,0,1,200,0,0
31842897YAVSDRFZ,0,1,200,0,0
07154677ZENZUMPF,1,1,200,0,0
66851210UICLYDRV,1,0,200,1,0
02987536OXJZRCCL,0,0,200,0,0
50740463VBNYHFWL,0,0,200,1,0
66228005YETBOGDG,0,0,200,0,0
53076544QJNZJUJV,0,1,200,0,0
37011517PUTVRWMH,0,0,200,0,0
11448931PTTPAKMD,1,1,200,0,0
16806812UQOTKYJK,0,0,200,0,0
44775333JLZPNTLI,0,0,200,0,0
50648650STCZTIIE,0,0,200,0,0
59856121HBPWCWIN,0,1,200,1,0
47604011FEIUBGUC,0,0,200,0,0
79654224TCZAXORX,0,1,200,0,0
34074422EFREYAWF,0,0,200,0,0
70000554TMXVKWBD,1,1,200,1,0
11456745TXNQACGW,0,1,200,0,0
28577808NKIJFVXS,1,1,200,1,0
84117056YLZBHBUR,0,0,63,1,1
57588417UOCTHTPL,1,1,200,0,0
55436112XZYYELXZ,0,0,200,0,0
13583342YQECRFVG,0,0,200,1,0
78247979NYYYYVCY,0,1,200,0,0
66210386FDQHHDEN,0,1,200,0,0
84606225INCFNLZS,0,0,200,0,0
40292275CKEECTEF,0,1,200,1,0
06984540WDTPZMYZ,1,1,200,0,0
27163313ZGAQQOMH,0,0,200,1,0
15029853OSAHHADF,0,1,200,1,0
79569054PZQDUOGE,0,1,200,0,0
25995955QBRCVWKK,0,0,200,0,0
73088303PAHMCMKZ,0,1,200,1,0
47530008ZMEMDSHW,0,0,200,1,0
72349636CXCVPLKF,0,0,200,0,0
24765139UILSDIJF,0,1,200,1,0
62640098SKPLQBKU,0,1,200,1,0
85209787QXNVGNXX,0,1,200,0,0
00013171WWVKMHSG,0,1,200,0,0
40245673FEHUZUBG,0,0,200,0,0
49659136VUTLDUVR,0,0,200,0,0
41036094CJUXWGEQ,1,0,200,1,0
75903472JJHBHXLP,0,0,63,1,1
88758777SIBIRLBE,0,0,200,0,0
58283404QXXPYPDC,0,0,200,0,0
36960598IJIWSPDZ,0,1,200,1,0
96273085PCXOOGBM,0,1,62,1,1
07852281QSJSILKX,0,0,200,0,0
09285615BGGKHNBC,0,0,200,0,0
99889692QFGNJNDV,0,1,200,0,0
92607548SGDJBGKE,0,0,200,0,0
36022467XWBFZZYP,0,0,200,0,0
88955051EFPYICVJ,0,1,200,1,0
92413837GKMLBJGB,0,0,38,1,1
30237334IOQWNPYS,1,0,61,0,1
17296936HHECCPZA,0,1,200,0,0
68712555EKRKYPIZ,0,0,200,1,0
63527450BLNVTEMV,0,1,200,1,0
77842077YPDPXHSV,0,1,200,1,0
05898301SJGGPMHU,0,0,200,0,0
64017830VUBNKQGE,0,1,200,0,0
79043226KPPARPCD,1,0,200,1,0
55839866UNLKPUKG,0,1,200,0,0
77372471VHQDWPRB,0,0,200,1,0
23206007XANNOAOO,0,0,200,0,0
75965507OIJYBUZM,0,0,200,0,0
70993556PGHYJODD,1,0,200,0,0
09185110AVNDFJTQ,0,1,200,0,0
63537230XPESZVQD,0,0,200,0,0
08638308RLJCRZFU,0,0,200,1,0
58975359KTOHOBDG,0,0,200,0,0
51112143ZHGDRQUS,0,0,200,1,0
25899751HKECDNPF,0,1,200,1,0
11227077LPEAEYVV,1,1,200,0,0
72307002ABIMSGQX,1,1,200,1,0
56357597YAMKYDUS,0,0,200,0,0
76495676LTCXGCEP,0,0,200,0,0
24311695KEJZXDAB,0,0,38,1,1
33035606JDJSVZVU,0,0,200,1,0
98012280QWOKANBS,0,0,200,1,0
06076997BABAEAZA,0,1,200,0,0
67256373KHNHHFGM,0,0,200,1,0
94043069TUOGHHAL,0,0,200,0,0
74667041HGJMQMLX,0,1,200,0,0
77301606USLBYVGZ,1,0,200,0,0
98734536FOXTTCAO,0,0,200,0,0
01408714ADYHBDMM,0,0,200,0,0
90885000CFSXDSSH,0,1,200,0,0
52852689PDUUHJVV,0,0,200,0,0
01367487JIJFEBUP,0,0,63,1,1
13743397MENCQSLT,0,0,200,1,0
72160941XIPIISXC,0,1,200,0,0
06222189IMNZXNJU,0,0,200,1,0
01217093ZFLBXLIP,1,1,200,1,0
24994673WGRYHMDD,0,1,200,1,0
58212144JVULQPLM,0,0,200,0,0
26942809ZOVOTVLW,1,0,200,1,0
68486709HTXNXNCN,0,0,200,0,0
95348556XUCQTYBR,0,1,200,0,0
79159713CQNACJVS,0,0,200,1,0
29258600PBDFIHMH,0,0,200,1,0
19987990YMJXDMBN,0,0,200,1,0
63892797XBIXOZYA,0,0,200,0,0
36645967NNOKPWPN,0,1,200,0,0
12698892PTZUFNVV,0,1,200,0,0
73402891LGDISHGZ,0,0,200,1,0
50992635IZZIADOO,0,0,200,0,0
69359224GQEWHENB,0,0,200,1,0
80158112XLXCOGTZ,0,0,200,1,0
45618331QKBZMJLK,0,0,200,0,0
55220748JVHLGMPU,0,0,200,1,0
84954518VKTIWDAA,0,0,200,1,0
83425352QYKMVVDW,0,0,200,0,0
25960053BGVQKQZJ,0,0,200,0,0
98439101GONKIEYY,0,0,200,0,0
11752550ILCPFKTE,0,1,200,1,0
09853094HREVRQOL,0,0,200,1,0
25460823XQODQIFN,0,0,200,1,0
31096376LOSLSUKK,1,0,200,1,0
10077318CUHUUQNO,0,0,200,1,0
59901035WBUMNHVN,0,0,200,0,0
07290803SXOCJFMH,0,1,200,0,0
09581785DPMIXNZI,0,1,200,0,0
31401066BJCPZGNX,0,1,200,1,0
38037488BDFLQTBU,0,1,200,0,0
24020609CGGTTJCB,0,1,200,0,0
23603173DQENPXQL,0,0,200,0,0
48226983PGTBZIAK,0,1,200,1,0
33458928OQAOUJYZ,1,1,200,0,0
51795228MYKGOSNL,0,0,200,1,0
59354212YLDFMUNX,0,0,200,0,0
62967360IXLTXZUP,0,0,200,1,0
91751280MZTTGOYK,0,1,200,1,0
43939356QHGULXVR,0,1,200,0,0
62770667EBKRKUQE,0,1,200,0,0
34485671FKCNGIPE,1,0,200,1,0
65037692BEOKSJVU,0,1,200,1,0
75277800FLKZQUGW,0,1,200,1,0
17182863UZBWRIND,0,0,200,0,0
70109479PHFOWITK,0,0,200,1,0
13821317HBBJERTE,0,1,200,0,0
21038246TJAPGCIR,0,0,39,1,1
09610549FQOIYHEQ,0,1,200,0,0
96840661UGCAHVEX,1,1,200,1,0
08066362JHVEVOAJ,0,1,200,0,0
78882737YBKKBRBN,1,1,200,1,0
89556599SHWZDOBG,0,1,200,1,0
19086105PJFSAJOA,0,0,200,1,0
22986856EBNEGSRW,0,1,200,1,0
04621705SRCXQKRI,0,1,200,1,0
63954040YXUNAXMT,1,1,200,0,0
81729586LRQNHZBK,0,1,200,0,0
74098582OGYXNQEO,1,1,200,1,0
75735518RLLBQRII,0,0,200,0,0
76247833ROGPNKBU,0,0,200,0,0
88757429EOSDZFAI,1,1,200,0,0
93301800PBLYSRUT,0,1,200,0,0
59987213XUBWLCZF,0,1,200,0,0
89598824BKNHZMVY,0,1,200,1,0
52060676DQUAAMWO,0,1,200,0,0
52526256KAHRUQIN,0,0,46,0,1
83861452QWOXYKAH,0,1,200,1,0
63708184UVCOLPGG,0,1,200,1,0
39540635JOSJSYQC,1,1,200,1,0
65817394EBGXSKTT,0,1,200,1,0
96408658MXWJYFIE,0,0,200,1,0
35058839IYCTSBAV,0,0,200,1,0
10478390MTMEIBJV,0,0,200,1,0
17341147DFZMFVOX,0,1,200,0,0
66023549KUBXHLMX,0,0,200,1,0
49425746EYBNGJIM,0,0,200,1,0
88072707SIGLRERI,1,1,200,1,0
36128161CPWPEUPL,0,0,13,1,1
27570592WYNGPCXC,0,1,200,1,0
00320132PNXXCUZZ,0,0,200,1,0
78576012ISSOXNVX,0,0,200,0,0
07906095PQELQXKF,0,1,200,0,0
00255826YPMJTOOZ,0,0,200,0,0
79787750PNZEULJI,0,0,200,1,0
80136895GBRHSSIK,0,0,200,0,0
39658577CEXTPPDD,0,1,200,0,0
23360770NOSPBLVU,0,0,200,0,0
59211037LZMHVPUL,0,0,200,0,0
99901829GWEJCOGK,0,0,200,0,0
40342228XMKZYQKQ,0,1,200,1,0
95750222EQOUCCNB,0,1,200,0,0
46288275QLVBWRUR,0,0,200,1,0
07857940WDYEHNNA,1,1,200,0,0
49079228EYTLRRDP,0,0,200,1,0
66848003ZSOOZYPP,0,0,200,1,0
58559730SWRTMSJZ,0,1,200,1,0
96204418TWNMTEIX,1,1,200,1,0
08560413JBIHVAKS,0,0,200,1,0
07941624GJHPFDFB,0,0,200,0,0
58960374LTZOVLVO,0,1,200,0,0
30293796IDIDVSUK,0,0,200,0,0
45432647WOFAKHRT,0,1,200,1,0
47336382NUYZTWXT,0,0,200,1,0
84526586UHFTJZPU,0,0,200,0,0
26192968FFVCZTPI,0,1,200,0,0
75242583AXLMCPFJ,0,0,200,0,0
03997514CHYTIMDF,0,0,200,1,0
51537405MZSKJANN,0,0,200,0,0
88409911EVUIQZIX,1,1,200,0,0
69082112ZGNSWRSE,0,0,200,1,0
40928089FWNHSTMJ,0,1,200,0,0
77453049JLHGVPRT,0,1,200,0,0
88482946TOGGXMYH,0,1,200,1,0
64758024XSCHIHVI,0,0,200,0,0
53095003BTMUCXXI,0,0,200,0,0
38530469CYJAQWWC,0,1,64,1,1
04453147GOZCJCSN,0,0,200,1,0
21933220BVVKJOYD,0,0,38,1,1
20030997SDKOEKBV,1,1,200,0,0
26651474VLEEFICH,0,0,200,1,0
23934952KVGBEICX,0,0,200,1,0
31137347TCABDJHI,0,1,200,1,0
24048906NUMDXEOM,0,1,200,0,0
83302244SRUTZHXZ,0,1,200,0,0
36527000ZTOAOBWA,1,1,200,1,0
46437308WVHNRRVO,0,0,200,1,0
00348725UBXIIAHW,0,0,200,1,0
33542988QKZOIBTJ,0,0,200,0,0
82711639OHQFKEFK,1,0,200,0,0
49191452KEVPXDVS,1,1,200,0,0
25150525IYDFTUFF,0,1,200,1,0
79486204QJPJTCYL,1,1,200,0,0
47439162KDXNMMSZ,1,0,200,1,0
02877283EYOJUPFH,0,0,200,0,0
75296586TWUOAKOZ,0,0,200,0,0
85505728XUBCVNZH,0,0,64,1,1
69161301GXCXTXCK,0,0,64,1,1
62820134GPVYLTZS,0,0,200,1,0
36069951THHYEWOG,0,0,200,1,0
80589005FXNAZJRA,0,0,200,0,0
08136729DKKDWOFT,0,0,200,0,0
65986287SJORPKXN,0,0,200,0,0
09273107HKLYTJXL,0,1,200,0,0
94077358RVXUUMAM,0,1,200,1,0
41376567IOAVCLQX,0,1,200,1,0
13168465EXYFTYQK,0,1,200,1,0
95623646GHQXLFGI,0,0,200,1,0
64096396VPPLTPVI,0,0,200,1,0
19673866HSKQUCOZ,1,1,200,1,0
48931768FNBTGUUN,0,0,200,0,0
68383413HVYOGXFE,0,0,200,1,0
66415878EWAEGIMV,0,0,200,0,0
57531162WQZECWQJ,0,1,200,0,0
42754885QUBTTVJG,0,0,200,1,0
27530329EZQRTOKZ,0,0,200,1,0
99135591WIVIVVZB,0,0,200,1,0
57196172BKPSUIHX,0,1,200,1,0
44138753LVFALHAF,0,0,200,1,0
56235888YTAYXUWJ,0,1,200,1,0
93026936DJMHMXIG,0,0,200,0,0
38661446GPDWADCK,0,1,200,0,0
60906848TYYMEXBA,0,0,200,0,0
60985449JZCNOLJB,0,1,200,0,0
92644699BEBQDCFI,0,0,200,1,0
39927850WFMDFBGP,0,0,200,0,0
91674812RFATVBCH,1,1,200,1,0
33310129CCFVVXOB,0,1,200,1,0
19996564HSFXDAXP,0,0,200,0,0
59182138PTWWNETY,0,0,200,1,0
29141999XMSMIGXZ,0,0,200,0,0
70712897TMOLZYKW,0,0,200,1,0
62117557WHAYITGU,0,0,200,1,0
58193992LGTIZYCB,0,0,200,0,0
24399348GICFDSRF,0,0,200,0,0
59961870PREBIVEL,0,1,200,0,0
18032661TANXOLFP,1,1,200,0,0
49573390MWEFWTGH,0,1,200,0,0
63785181BFOMFTZP,0,1,200,1,0
54713807PNYGYLLS,0,0,200,1,0
39943254JZAGELKQ,0,1,200,1,0
40693651FEEWJZHV,0,0,200,1,0
43456596DOINJQTI,1,1,200,1,0
00413591EUKOPENM,0,1,200,1,0
38937332TSEQUICY,0,0,200,1,0
36684935ESHGLKNC,0,0,200,1,0
57394587THWYPJLD,1,0,200,0,0
09414619YUCRTCJM,0,0,200,0,0
26577048FFSWDDRN,0,0,200,1,0
75007455RSPXIMRY,0,0,200,0,0
33434618IHJIIJPJ,1,1,200,1,0
50452096VORISIMA,0,0,200,1,0
79196521ANZSMUFZ,1,0,200,1,0
27273947CXSKATGR,0,1,200,1,0
09098366TYSIQMFI,0,0,200,0,0
73137892NJKWKTSF,0,0,18,1,1
38406525TZBZNBSF,0,1,200,1,0
44897816YZRSJMPQ,1,1,200,0,0
68389812OLLANKRJ,0,0,200,0,0
56817372NOWXHZPK,0,0,64,0,1
55014132CLKVJDDO,0,0,200,0,0
54764820IWQZLPAX,1,1,200,0,0
15172983IXGAAQQF,0,0,200,0,0
02398385JFFFRDVR,0,1,200,0,0
69825614ZUDPWRSV,0,1,200,1,0
41794393ZWFXEGWG,0,0,200,1,0
42902291QNHWURHZ,0,0,200,1,0
22552952BOMTYBHD,0,1,200,1,0
43771821QATHYQYY,0,1,200,1,0
24312405YZNJOPPM,1,1,200,1,0
94545577NDXWAHEN,0,0,200,0,0
35533015BLQEIFZG,0,1,200,0,0
40268072RFAQDSKS,0,1,200,0,0
04872258MWWZVPLW,0,1,200,1,0
92394025SCQBXHZW,1,0,200,1,0
77542643HIKXTYXJ,0,1,200,0,0
25137993UQEYAIEZ,0,1,200,0,0
87690591IAFFPDFO,0,0,200,1,0
00797397VAULGWMH,1,1,200,1,0
58690659ZFHKNTZT,0,0,200,0,0
53693601DLYGXCFQ,0,0,200,0,0
23553927OUIUZIBG,0,1,200,0,0
34625120IBQCNLPM,0,0,200,1,0
71346148DEIIMHWI,0,0,200,0,0
46793348HGUPBQGE,0,1,200,1,0
72091693YYPZDMKK,0,0,200,1,0
41829130ZCQJYIYO,0,1,200,0,0
05898009CXIQKQFJ,0,1,200,0,0
36315401WNWRKWNR,0,1,200,1,0
69707376WEXBSULF,0,1,200,1,0
17563613YSHPURAI,0,1,200,0,0
51658829QRGIKYXD,0,1,200,1,0
43685637TXEQRYCG,0,1,200,1,0
84683707JFFKSLXP,0,1,200,1,0
85476591JVTUROUS,0,1,200,1,0
76233820PDOXULDN,0,0,200,1,0
44997929YAZOFEBO,0,0,200,0,0
52629699IAFAIZWI,0,0,200,0,0
27908240QTRNNHIZ,0,0,200,1,0
43424400HPCYTRGL,0,1,200,0,0
99295850UVEESGCS,0,1,200,0,0
60641064TPMBLVNG,0,1,200,1,0
78526885VQQJBMTZ,0,1,200,1,0
18724061TYOMMBFZ,0,0,200,0,0
16884182GHFLXRDG,0,0,200,1,0
70283104ROSYPOER,0,1,200,0,0
68894688XUJBHHQO,0,1,200,1,0
37826749OEZXDQFE,0,1,200,0,0
36749572FRSVPKBW,0,1,200,0,0
19924829TJFZWPKK,0,0,200,1,0
78559172XNJOGWMF,0,1,200,1,0
61582391RVSTSULL,0,0,200,1,0
34286102CSEVPAFR,0,0,200,0,0
69506963ZXCCTLGP,0,0,200,0,0
53679491YBKFNACM,1,1,64,1,1
02246003LJTYTVTI,0,0,200,0,0
33418158QBRHIBDU,0,0,200,0,0
21709149JSLEFGET,0,1,200,1,0
59584391BNBNQLDH,0,0,200,0,0
71950059RZYYEICB,0,0,200,1,0
05406727FTQKWTJB,0,0,200,1,0
63736973IRRMYWKA,0,0,200,0,0
26739157MUNFEEQP,0,1,200,0,0
07630735YPABAVDR,0,1,23,1,1
84784667YJSSJJIY,0,1,200,0,0
23430160ZZQQEHIH,0,0,200,1,0
67470384WHDWUIAD,0,0,200,1,0
21555141GJXYVPOU,0,1,200,1,0
21250551XBVWNXEL,0,0,200,1,0
68194038SSHDFZBP,0,0,200,0,0
60098974EEMQZHFV,1,0,200,0,0
82555958XIJWIGKC,0,1,200,1,0
97649591ELHVNDUK,0,0,200,1,0
87367944JBXEAJJL,0,0,200,0,0
54023239WQJISNPX,0,0,200,1,0
29953652JJMSDLKE,0,1,200,1,0
93054739MZRHOLWC,0,0,200,0,0
92632557YPLIOXSB,0,0,62,1,1
43265162HRXVOZQN,0,0,200,1,0
75692880UKBONSXX,0,0,49,0,1
81670037FCHYUJQA,0,0,200,1,0
08239660QIEMZLMN,1,1,200,1,0
28502212AMSABBKV,1,1,62,0,1
69833885MQVQWPEX,0,1,200,1,0
14040474HLMYFSDR,0,0,200,0,0
08057456SOCXDCRA,0,0,200,1,0
00715507IEJYATSF,0,0,200,0,0
65779290GEGSQEEA,0,0,200,0,0
69872888HIEZGNIF,0,1,200,1,0
77325894WPWWWKXA,1,1,200,0,0
35096801SYELPLEO,0,0,200,1,0
80888408IDZSPHHG,0,0,200,1,0
22946565YAUSGESE,0,0,200,0,0
40309959PCCENXCV,0,0,200,0,0
52920534ZTLRVSOC,0,1,200,0,0
74139859QPUHXQEW,0,0,200,1,0
17943292XXMNXZQE,0,0,200,1,0
37645799SLNNPYBM,0,0,200,1,0
91335108NYDBGYQR,0,0,200,0,0
67936320NCDCXOXN,0,0,200,1,0
79827240YXWEWFLS,0,1,200,0,0
57456662REXSCEAT,0,0,200,0,0
38710984NSUNKBXZ,0,0,200,0,0
81414035CCYWJJZR,0,1,200,0,0
65275927BQLBOTPF,0,0,200,1,0
64500576OBJEKKNH,0,1,200,1,0
43882611ILXSJZZO,0,1,200,0,0
24430459XWVSFXDW,0,1,200,0,0
29796466SJZVZNNH,0,1,200,0,0
56739067FQZUEBVW,0,1,200,0,0
17323361BMJSSMON,0,0,200,0,0
81986614MQUKGPTV,0,0,200,0,0
71399328CIJMYBJR,0,1,200,0,0
01352034UZRXVJKR,0,0,200,1,0
60107598KNYUVVGV,0,0,200,1,0
98674157NWZXBYOY,1,1,200,0,0
37608159HZWAARNX,0,0,200,0,0
67498102WVMMEEJZ,0,0,200,1,0
80801842GGOOUBEN,0,1,200,1,0
14482221OMJEDWGL,0,0,200,1,0
68085110IHEVVLEB,0,0,200,0,0
55023302CXBXLETV,0,1,200,0,0
85343064PHSQVIYU,0,0,200,0,0
17860639SQHIORBH,0,0,200,0,0
39168146VDEKOVLO,0,0,200,1,0
47878618RSLYDZIC,0,0,200,1,0
43840467BNXWUJMQ,1,1,200,0,0
69446779XBJPADBY,0,0,200,1,0
07705541KZLEZBHN,1,0,200,0,0
85137463ZNQUDNNX,0,0,200,1,0
06929904XEPETQQD,0,1,200,0,0
77839498ZOWTGTKS,0,1,200,0,0
75574375VHSXMIFA,1,1,200,1,0
29841538IZVGMRUJ,0,0,200,0,0
62824066MLIGCSGY,1,1,200,0,0
49664286DBWRWRYK,0,0,200,0,0
32493148ZTVGLEWH,0,1,200,0,0
22850133UBYQFAOD,0,0,200,0,0
12550193TYVWAEBG,1,1,200,0,0
38441845GBTJHMLJ,1,0,200,1,0
42180754VWYPMFON,0,0,200,1,0
54917857TFBZMPQO,0,0,200,0,0
50423435ERAYYSHQ,0,0,200,1,0
51258041VTKREFLX,0,1,200,1,0
53041436CTXQNWCE,0,0,200,0,0
34869435ZROZLIIC,0,0,200,1,0
56999741BDGZYEEA,1,1,200,1,0
69847112FPXEWHQV,0,1,200,0,0
45533038MQUJFQTR,0,0,200,1,0
19306298AYALPBQC,0,0,200,0,0
64031957PDZTAPQZ,0,0,200,0,0
01370175RCTZGNLJ,0,1,200,0,0
09183365WJCPOUUH,0,0,65,1,1
00638361MHELOUHF,0,1,200,0,0
66420297PHBSKZGZ,0,0,200,0,0
73543326AVIJPILO,1,1,200,1,0
71965362ECDYUDXW,0,0,200,1,0
42032947SUKDEISN,0,0,200,1,0
81947658KLKFQCCT,0,0,9,1,1
69977165SJTVSKNX,0,0,200,0,0
25144116MJSXQCSZ,0,1,200,0,0
48611587SMZRLJHX,0,1,200,1,0
09763656FGTNUZEW,1,1,200,1,0
69079758OKGSKMXK,0,0,200,0,0
69231324RMEGXOLE,0,0,200,1,0
83053815QYGKTPFR,0,1,200,0,0
08590980EHSDMWZU,0,0,200,1,0
87371760INGGBPUZ,0,1,200,0,0
60947834GPZKUSCK,1,0,200,1,0
10347988LRMKOSAO,0,0,200,1,0
16537277QKGEMQJY,0,0,200,1,0
22162094JLRNCDRI,0,1,200,0,0
05473521MBVHJYXV,0,1,200,0,0
71253877YLBFOVBE,0,0,200,0,0
75520643QXPSHQSM,0,1,200,0,0
32110935SHVHUYPY,0,0,200,0,0
29311783XPMUWGAT,0,1,200,1,0
54762653GMAGSAPL,0,1,200,1,0
08330924BOEQWFYB,0,1,200,1,0
06185809UWXCUXQZ,0,0,200,1,0
35238101QGNXYCFO,0,1,200,0,0
98909994UUFEWLCF,0,1,200,0,0
52843629BJJSAOTW,0,1,200,0,0
87131239VDISMGHZ,0,0,200,1,0
97082282NSVSFVWN,0,1,200,0,0
97456249OCMPDEVD,0,0,200,1,0
35903789NJGSVKUL,1,1,200,1,0
86214143QNYFKVMG,0,0,200,0,0
40677016ECSMIJFO,0,1,65,1,1
55925400QCYHJEKP,0,0,200,1,0
12648484CMVELLRW,0,0,200,1,0
97022926JDKYIUFY,0,0,200,0,0
44894059IKJCHYQE,1,1,200,1,0
44548542MYDHPAUS,1,0,200,1,0
14780780AEPFJILH,1,0,200,0,0
13756533UGCTSKSD,0,0,200,0,0
44154922VBFDTXBP,0,1,200,1,0
87394953MZEVDYWS,0,0,200,1,0
57593985CYXZOBZK,0,0,200,0,0
49739812YEFFGPWM,0,1,200,0,0
84204429UEQGAPFM,0,0,200,0,0
63364727UTNIRVEF,0,0,200,1,0
09991977ARIDNHCE,0,1,200,1,0
91525727KOIGHOZW,0,0,200,1,0
60367873DVVHBVQP,1,1,200,0,0
31937289XUCIWBPR,0,0,200,1,0
41014698MKEGDXWU,0,1,200,0,0
84333946IZXYEJBV,0,0,200,1,0
13442980FJIEDYFJ,1,1,200,1,0
28329167IEYYKFVB,0,0,200,0,0
89219535LGFGQTTA,0,0,200,0,0
25414424JQRRXSJH,0,1,200,0,0
19108156FLFADFAI,1,1,200,1,0
90700353LLMIPLBZ,0,0,200,1,0
24202942GBVMAIOE,0,1,7,1,1
85638830YKLEKUAY,1,0,200,0,0
08279285QHYIOGVI,1,1,200,0,0
83173016USWOOTLQ,0,1,200,1,0
78057483FWWIZKEL,0,1,200,1,0
59105018CRZVRXQU,0,0,200,0,0
72357268IZELLPEW,0,0,200,0,0
90824932TTIAUTGO,0,0,65,1,1
11427214BSLSJLYC,0,0,200,0,0
40723440YVJNKQJB,0,0,200,1,0
84299845WKNRLUAY,0,1,200,1,0
47489619JSUPYDPB,1,1,200,1,0
49513051TVTCHCXI,0,1,200,1,0
55851556PKHIOZPJ,0,1,58,1,1
65147997PUDHRXXY,0,1,200,1,0
39463811LKVEMYEG,0,0,200,1,0
37531573TXQKFIAF,0,1,200,0,0
99152181RODIOOFA,1,1,200,0,0
21374625YCFEAFDO,0,1,18,0,1
07252454WCOUUUOM,0,0,200,0,0
95751939MMWHTGJM,1,0,200,1,0
02916130CVCLVROB,0,0,200,0,0
19635451XAAVRRMN,0,0,63,1,1
13974661WNRFQEOT,0,1,200,1,0
85915914UAMPSOLR,1,0,200,0,0
69674804DJAFNZCP,0,0,200,0,0
90882019KOHKYFWO,0,1,200,1,0
16011992VVFNFUEO,0,1,200,0,0
11710839KMYBFVJT,0,1,200,0,0
08280858RJCOQGGS,0,1,200,0,0
69804114UMRKDTXK,0,0,200,0,0
47606248GVRQZTCQ,0,0,200,1,0
12530339ELVAMSGN,0,0,200,1,0
48770458ULZTMWUE,0,0,200,0,0
24845829AWSOSXEQ,0,0,200,0,0
87467534XJLEAYWS,0,0,200,1,0
86929840SHIYJOBA,0,0,200,0,0
69395276JBFKFSET,0,0,200,0,0
23784794YPUHDUKX,0,0,200,1,0
48158972KOAKSGJM,0,0,200,0,0
82858150DOTNVJSP,0,0,200,0,0
77626998VVJPFKDW,1,1,200,0,0
93940002ZJOLCVRL,0,0,200,1,0
51291970YVAFUZGF,0,0,200,1,0
42721195DONTJUIQ,0,0,200,1,0
76705125XYUXMDGX,0,1,200,1,0
16795361RMXTRBXW,1,0,200,0,0
49713292OPEBTVRS,0,1,200,1,0
24101711KCGQLTNI,0,0,200,1,0
90670864XATDRJGP,1,1,200,1,0
50379027AIHMBWFY,1,1,200,1,0
15438283VOZRKMBJ,0,0,200,0,0
72777787CDVJCCWT,0,0,200,0,0
76473081EHAXGKYW,0,0,200,1,0
15115726KSXGGZJX,0,1,200,0,0
47083956LEJVLTHT,0,0,200,0,0
13499205MOMTWGWF,1,1,200,1,0
25387392JQNADIEL,1,1,200,1,0
03365882ZKKWBVPD,0,0,200,0,0
62203875OWUQKIEW,0,0,200,1,0
22227233JBLYRGDM,0,0,200,0,0
32031438PBHWUGTA,1,1,200,1,0
29361390BXWFZWVB,0,1,200,0,0
53516154EOSBVUCW,0,1,200,1,0
23932920FCJGLVHH,0,0,200,0,0
72114245FNYWLTXH,0,0,200,1,0
70251590VNNEOLYY,0,0,200,1,0
14878502USZZNKZH,0,1,200,0,0
86729107OMCGMMNH,0,0,200,1,0
88736026FLSTPPTH,0,1,200,0,0
54242175WXBOJSZW,0,0,200,0,0
72260297PNGIBLRZ,1,1,200,0,0
40641981UOIQYVWM,0,0,200,1,0
34402423IEQTTZAO,1,0,200,0,0
85884970ITBJVZTT,0,1,200,1,0
65066037JBXFSHSG,1,1,200,1,0
68962734YFWLWYLA,0,1,200,1,0
22610173KKXJHULP,0,0,200,0,0
42914897MQHPYIJO,0,0,200,1,0
64903573YTDDBDIF,0,0,200,1,0
04755641HTGGDZRR,1,0,200,1,0
96631090WBYHCWFC,0,1,200,0,0
96969433JLLBMPER,0,0,200,0,0
44877506OEIZFHTG,0,0,200,1,0
70247360SRXOGJIL,0,0,200,1,0
74956431UTONHUPR,0,0,200,0,0
72935749BCRVSIAO,0,1,200,1,0
90984149QVRKJFEX,0,0,200,0,0
88528620UNORVIXY,0,0,200,0,0
62730636GVMOPSFR,0,0,200,1,0
22792983ALIPFJZJ,0,1,67,1,1
69426119CETWXSSI,0,1,200,0,0
76278634UNVFZQNP,0,0,200,1,0
12240004GJRNEJTB,1,0,200,1,0
90722493IPPLRSML,0,1,200,0,0
67418045LWGHQRHP,0,1,200,1,0
12288838HSFKIIXG,0,0,200,0,0
08563680COLJRYMF,0,1,200,0,0
82037959HYNVOZIV,0,1,200,1,0
66772542CQUAYLHJ,1,0,200,0,0
67290197NFRXSXVF,0,0,200,1,0
65656548WLIYHHWK,0,1,200,0,0
61485435SIBMTFSM,0,1,200,1,0
60874654TZSCTINW,1,1,200,0,0
54831000VCHNSCHD,0,0,200,1,0
58824613YGXZZWUU,1,1,200,0,0
11941085ASVOHDUA,0,1,200,1,0
67525419ZNBFVUEN,0,1,200,1,0
89733837LWJGVZRX,0,0,200,1,0
85705104KMMCFGVI,0,0,200,0,0
82010929HAHPJNAH,0,1,200,1,0
45011041GVJCZEET,0,0,200,1,0
30300467OGFKCZBU,0,0,200,0,0
14807399RFSGKRIK,0,1,200,1,0
71133593AKUBUWBC,1,1,200,0,0
27591464INNOKZND,0,0,200,0,0
68376339UMVUFBDU,0,0,200,1,0
01267880TSQTVHHE,0,1,200,0,0
87927131TAATMFVI,0,0,200,0,0
